run_id,case_id,antibody_id,step,blocked_rate_window_x,veto_streak_x,action_toggle_rate_x,SoMS_cumsum_window_x,recovery_time_est,pressure_index,soms_slope_5,toggle_rate_ma_5,blocked_rate_ma_5,soms_slope_10,toggle_rate_ma_10,blocked_rate_ma_10,toggle_over_th_streak_10,blocked_over_partialseal_streak_10,SoMS_cumsum_window_y,action_toggle_rate_y,blocked_rate_window_y,veto_streak_y,conflict_density_proxy,y_soms_runaway,y_osc_nonrecover,y_conflict_selfamp
core7_04_1767776352,B_GOVERNED,antibody_A,14,0.0,0,0.0,5.699999999999999,,0.056999999999999995,0.7450000000000002,0.0,0.0,0.5312121212121211,0.0,0.0,0,0,5.699999999999999,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,15,0.0,0,0.0,6.5,,0.065,0.835,0.0,0.0,0.5784848484848485,0.0,0.0,0,0,6.5,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,16,0.0,0,0.0,7.299999999999999,,0.073,0.8100000000000004,0.0,0.0,0.6345454545454545,0.0,0.0,0,0,7.299999999999999,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,17,0.0,0,0.0,8.100000000000001,,0.08100000000000002,0.8000000000000006,0.0,0.0,0.6930303030303031,0.0,0.0,0,0,8.100000000000001,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,18,0.1,1,0.1111111111111111,8.9,,0.2638236331569665,0.8000000000000007,0.02222222222222222,0.02,0.7469696969696971,0.01111111111111111,0.01,0,0,8.9,0.1111111111111111,0.1,1.0,0.1044444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,19,0.1,0,0.2222222222222222,10.35,,0.2983853615520282,0.9300000000000005,0.06666666666666667,0.04,0.8242424242424242,0.03333333333333333,0.02,0,0,10.35,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,20,0.1,0,0.2222222222222222,11.8,,0.31288536155202823,1.1250000000000016,0.11111111111111112,0.06000000000000001,0.9087878787878793,0.05555555555555556,0.030000000000000006,0,0,11.8,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,21,0.1,0,0.2222222222222222,13.25,,0.32738536155202824,1.3199999999999998,0.15555555555555553,0.08,0.9839393939393942,0.07777777777777777,0.04,0,0,13.25,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,22,0.1,0,0.2222222222222222,14.7,,0.3418853615520282,1.4500000000000013,0.2,0.1,1.0757575757575761,0.1,0.05,0,0,14.7,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,23,0.1,0,0.2222222222222222,16.15,,0.3563853615520282,1.4500000000000006,0.2222222222222222,0.1,1.1742424242424243,0.1222222222222222,0.06000000000000001,0,0,16.15,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,24,0.1,0,0.2222222222222222,17.6,,0.3708853615520282,1.4500000000000015,0.2222222222222222,0.1,1.268787878787879,0.14444444444444443,0.07,0,0,17.6,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,25,0.1,0,0.2222222222222222,19.05,,0.38538536155202824,1.4500000000000026,0.2222222222222222,0.1,1.3515151515151518,0.16666666666666666,0.08,0,0,19.05,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,26,0.1,0,0.2222222222222222,20.5,,0.39988536155202825,1.4500000000000026,0.2222222222222222,0.1,1.414545454545455,0.18888888888888888,0.09,0,0,20.5,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,27,0.1,0,0.1111111111111111,21.95,,0.3526569664902999,1.4500000000000008,0.19999999999999998,0.1,1.4500000000000008,0.2,0.1,0,0,21.95,0.1111111111111111,0.1,0.0,0.0844444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,28,0.0,0,0.0,23.4,,0.23399999999999999,1.4500000000000015,0.15555555555555553,0.08,1.4500000000000006,0.18888888888888888,0.09000000000000001,0,0,23.4,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_A,29,0.0,0,0.0,24.199999999999996,,0.24199999999999997,1.3199999999999998,0.11111111111111112,0.06000000000000001,1.414545454545455,0.16666666666666666,0.08,0,0,24.199999999999996,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,0,0.0,0,0.0,0.0,,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,1,0.0,0,0.0,0.0,,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,2,0.0,0,0.0,0.0,,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,3,0.0,0,0.0,0.0,,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,4,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,5,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,6,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,7,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,8,0.0,0,0.0,0.0,,0.0,0.0,0.0,0.0,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,9,0.0,0,0.0,0.6,,0.006,0.11999999999999998,0.0,0.0,0.032727272727272716,0.0,0.0,0,0,0.6,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,10,0.0,0,0.0,1.15,,0.0115,0.29,0.0,0.0,0.08818181818181814,0.0,0.0,0,0,1.15,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,11,0.0,0,0.0,1.65,,0.0165,0.44499999999999995,0.0,0.0,0.15696969696969693,0.0,0.0,0,0,1.65,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,12,0.0,0,0.0,2.75,,0.0275,0.6550000000000001,0.0,0.0,0.26575757575757575,0.0,0.0,0,0,2.75,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,13,0.0,0,0.0,3.8,,0.038,0.8,0.0,0.0,0.3984848484848484,0.0,0.0,0,0,3.8,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,14,0.0,0,0.0,5.449999999999999,,0.05449999999999999,1.075,0.0,0.0,0.5751515151515151,0.0,0.0,0,0,5.449999999999999,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,15,0.0,0,0.0,7.050000000000001,,0.07050000000000001,1.3500000000000003,0.0,0.0,0.773030303030303,0.0,0.0,0,0,7.050000000000001,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,16,0.0,0,0.0,8.600000000000001,,0.08600000000000002,1.4950000000000006,0.0,0.0,0.9699999999999999,0.0,0.0,0,0,8.600000000000001,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,17,0.0,0,0.0,10.1,,0.10099999999999999,1.5750000000000002,0.0,0.0,1.1445454545454545,0.0,0.0,0,0,10.1,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,18,0.1,1,0.1111111111111111,12.2,,0.29682363315696647,1.6550000000000005,0.02222222222222222,0.02,1.3112121212121208,0.01111111111111111,0.01,0,0,12.2,0.1111111111111111,0.1,1.0,0.1044444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,19,0.1,0,0.2222222222222222,13.65,,0.33138536155202825,1.6800000000000008,0.06666666666666667,0.04,1.4490909090909092,0.03333333333333333,0.02,0,0,13.65,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,20,0.1,0,0.2222222222222222,15.1,,0.3458853615520282,1.6549999999999998,0.11111111111111112,0.06000000000000001,1.5445454545454547,0.05555555555555556,0.030000000000000006,0,0,15.1,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,21,0.1,0,0.2222222222222222,16.55,,0.36038536155202827,1.5800000000000005,0.15555555555555553,0.08,1.5833333333333335,0.07777777777777777,0.04,0,0,16.55,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,22,0.1,0,0.2222222222222222,17.349999999999998,,0.3683853615520282,1.3200000000000003,0.2,0.1,1.5584848484848488,0.1,0.05,0,0,17.349999999999998,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,23,0.1,0,0.2222222222222222,18.15,,0.37638536155202823,1.1250000000000013,0.2222222222222222,0.1,1.4703030303030304,0.1222222222222222,0.06000000000000001,0,0,18.15,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,24,0.1,0,0.2222222222222222,18.3,,0.37788536155202823,0.8000000000000014,0.2222222222222222,0.1,1.326363636363637,0.14444444444444443,0.07,0,0,18.3,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,25,0.1,0,0.2222222222222222,18.45,,0.37938536155202823,0.47500000000000203,0.2222222222222222,0.1,1.141515151515152,0.16666666666666666,0.08,0,0,18.45,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,26,0.1,0,0.2222222222222222,18.6,,0.38088536155202823,0.280000000000001,0.2222222222222222,0.1,0.9300000000000006,0.18888888888888888,0.09,0,0,18.6,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,27,0.1,0,0.1111111111111111,18.75,,0.32065696649029984,0.15000000000000255,0.19999999999999998,0.1,0.7054545454545464,0.2,0.1,0,0,18.75,0.1111111111111111,0.1,0.0,0.0844444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,28,0.0,0,0.0,18.25,,0.1825,0.019999999999998817,0.15555555555555553,0.08,0.4887878787878797,0.18888888888888888,0.09000000000000001,0,0,18.25,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_B,29,0.0,0,0.0,17.75,,0.1775,-0.17500000000000024,0.11111111111111112,0.06000000000000001,0.2681818181818194,0.16666666666666666,0.08,0,0,17.75,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,0,0.0,0,0.0,0.0,,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,1,0.0,0,0.0,0.0,,0.0,,,,,,,0,0,0.0,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,2,0.0,0,0.0,0.6,,0.006,,,,,,,0,0,0.6,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,3,0.25,1,0.3333333333333333,1.7999999999999998,,0.4234232804232804,,,,,,,0,1,1.7999999999999998,0.3333333333333333,0.25,1.0,0.2533333333333333,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,4,0.2,0,0.5,2.9499999999999997,,0.4223571428571429,0.7699999999999999,0.16666666666666666,0.09,,,,1,2,2.9499999999999997,0.5,0.2,0.0,0.28,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,5,0.1666666666666666,0,0.4,4.05,1.0,0.38176984126984126,1.045,0.24666666666666667,0.12333333333333332,,,,2,3,4.05,0.4,0.1666666666666666,0.0,0.2266666666666666,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,6,0.1428571428571428,0,0.3333333333333333,5.1,2.0,0.3382260015117157,1.1250000000000002,0.31333333333333335,0.15190476190476188,,,,3,4,5.1,0.3333333333333333,0.1428571428571428,0.0,0.1904761904761904,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,7,0.125,0,0.2857142857142857,6.1,3.0,0.309015873015873,1.0750000000000004,0.3704761904761905,0.17690476190476187,,,,4,5,6.1,0.2857142857142857,0.125,0.0,0.1642857142857142,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,8,0.1111111111111111,0,0.25,7.05,4.0,0.28875396825396826,1.0250000000000004,0.3538095238095238,0.1491269841269841,,,,5,6,7.05,0.25,0.1111111111111111,0.0,0.1444444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,9,0.1,0,0.2222222222222222,7.95,5.0,0.27438536155202825,0.9750000000000001,0.29825396825396827,0.1291269841269841,0.966060606060606,0.23246031746031742,0.10956349206349206,6,7,7.95,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,10,0.1,0,0.2222222222222222,8.8,6.0,0.28288536155202826,0.9250000000000006,0.26269841269841276,0.11579365079365078,1.0145454545454546,0.2546825396825397,0.11956349206349207,7,8,8.8,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,11,0.1,0,0.2222222222222222,9.6,7.0,0.29088536155202827,0.8750000000000001,0.24047619047619045,0.10722222222222225,1.0,0.2769047619047619,0.12956349206349205,8,9,9.6,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,12,0.1,0,0.1111111111111111,9.75,8.0,0.23065696649029985,0.7050000000000008,0.20555555555555557,0.10222222222222224,0.9172727272727275,0.288015873015873,0.13956349206349206,9,10,9.75,0.1111111111111111,0.1,0.0,0.0844444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,13,0.0,0,0.0,9.25,9.0,0.0925,0.35500000000000115,0.15555555555555559,0.08,0.7763636363636368,0.2546825396825397,0.11456349206349206,10,11,9.25,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,14,0.0,0,0.0,8.75,10.0,0.0875,-0.04499999999999866,0.11111111111111112,0.06000000000000001,0.5945454545454545,0.20468253968253966,0.09456349206349206,0,0,8.75,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,15,0.0,0,0.0,8.25,11.0,0.0825,-0.3699999999999997,0.06666666666666668,0.04,0.3884848484848489,0.16468253968253968,0.0778968253968254,0,0,8.25,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,16,0.0,0,0.0,7.75,12.0,0.0775,-0.4999999999999996,0.022222222222222233,0.02,0.17424242424242456,0.13134920634920635,0.06361111111111112,0,0,7.75,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,17,0.0,0,0.0,7.25,13.0,0.0725,-0.49999999999999994,0.0,0.0,-0.032727272727272536,0.10277777777777777,0.05111111111111112,0,0,7.25,0.0,0.0,0.0,0.0,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,18,0.1,1,0.1111111111111111,6.75,14.0,0.2423236331569665,-0.49999999999999994,0.022222222222222233,0.02,-0.21757575757575726,0.08888888888888888,0.05,0,0,6.75,0.1111111111111111,0.1,1.0,0.1044444444444444,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,19,0.1,0,0.2222222222222222,6.25,15.0,0.25738536155202824,-0.49999999999999983,0.06666666666666668,0.04,-0.36606060606060553,0.08888888888888888,0.05,0,0,6.25,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,20,0.1,0,0.2222222222222222,6.4,16.0,0.25888536155202824,-0.36999999999999883,0.11111111111111112,0.06000000000000001,-0.42909090909090797,0.08888888888888888,0.05,0,0,6.4,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,21,0.2,1,0.3333333333333333,7.200000000000001,17.0,0.4417089947089947,-0.044999999999999485,0.17777777777777776,0.1,-0.3660606060606055,0.1,0.06000000000000001,0,1,7.200000000000001,0.3333333333333333,0.2,1.0,0.2333333333333333,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,22,0.2,0,0.4444444444444444,7.999999999999999,18.0,0.46977072310405643,0.34500000000000036,0.26666666666666666,0.14,-0.2203030303030304,0.13333333333333333,0.07,0,2,7.999999999999999,0.4444444444444444,0.2,0.0,0.2577777777777778,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,23,0.2,0,0.4444444444444444,8.8,19.0,0.4777707231040565,0.6700000000000004,0.3333333333333333,0.16,-0.043030303030302655,0.17777777777777776,0.09000000000000001,0,3,8.8,0.4444444444444444,0.2,0.0,0.2577777777777778,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,24,0.2,0,0.4444444444444444,10.25,20.0,0.49227072310405645,0.9300000000000002,0.37777777777777777,0.18,0.18545454545454543,0.22222222222222218,0.11000000000000001,0,4,10.25,0.4444444444444444,0.2,0.0,0.2577777777777778,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,25,0.2,0,0.4444444444444444,11.7,21.0,0.5067707231040565,1.1249999999999998,0.4222222222222222,0.2,0.4415151515151515,0.26666666666666666,0.13,0,5,11.7,0.4444444444444444,0.2,0.0,0.2577777777777778,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,26,0.2,0,0.4444444444444444,13.15,22.0,0.5212707231040565,1.3200000000000007,0.4444444444444444,0.2,0.7015151515151516,0.31111111111111106,0.15,0,6,13.15,0.4444444444444444,0.2,0.0,0.2577777777777778,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,27,0.2,0,0.3333333333333333,14.6,23.0,0.47404232804232804,1.4500000000000006,0.4222222222222222,0.2,0.9418181818181818,0.34444444444444444,0.17,0,7,14.6,0.3333333333333333,0.2,0.0,0.2133333333333333,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,28,0.1,0,0.2222222222222222,16.05,24.0,0.35538536155202827,1.4500000000000015,0.37777777777777777,0.18000000000000002,1.138787878787879,0.3555555555555555,0.16999999999999998,0,8,16.05,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
core7_04_1767776352,B_GOVERNED,antibody_C,29,0.1,0,0.2222222222222222,17.500000000000004,25.0,0.3698853615520283,1.450000000000001,0.3333333333333333,0.16,1.2687878787878795,0.3555555555555555,0.17,0,9,17.500000000000004,0.2222222222222222,0.1,0.0,0.1288888888888889,0,0,0
